price,quantity,seller_inflow,buyer_outflow94.19,1.0,1.0,0.0
43.3,34.48,34.48,34.48
43.3,34.49,34.49,34.48
43.3,34.5,34.5,34.49
43.3,34.51,34.51,34.5
43.3,34.95,34.95,34.51
43.3,35.16,35.16,34.95
43.3,35.07,35.07,35.16
43.3,35.01,35.01,35.07
43.3,35.07,35.07,35.01
43.3,35.15,35.15,35.07
43.3,35.16,35.16,35.15
43.3,35.14,35.14,35.16
43.3,35.14,35.14,35.14
43.3,35.16,35.16,35.14
43.3,35.18,35.18,35.16
43.3,35.17,35.17,35.18
43.3,35.17,35.17,35.17
43.3,35.61,35.61,35.17
43.3,35.81,35.81,35.61
43.3,35.73,35.73,35.81
43.3,35.66,35.66,35.73
43.3,35.72,35.72,35.66
43.3,35.8,35.8,35.72
43.3,35.81,35.81,35.8
43.3,35.79,35.79,35.81
40.19,35.79,35.79,35.79
40.19,35.81,35.81,35.79
40.19,35.83,35.83,35.81
40.19,35.83,35.83,35.83
40.19,35.82,35.82,35.83
40.19,35.82,35.82,35.82
40.19,35.83,35.83,35.82
40.19,35.83,35.83,35.83
40.19,35.83,35.83,35.83
40.19,35.83,35.83,35.83
40.19,35.83,35.83,35.83
40.19,36.38,36.38,35.83
40.19,36.64,36.64,36.38
40.19,37.0,37.0,36.64
40.19,37.14,37.14,37.0
40.19,37.13,37.13,37.14
40.19,37.15,37.15,37.13
40.19,37.23,37.23,37.15
40.49,37.29,37.29,37.23
40.49,37.3,37.3,37.29
40.49,37.31,37.31,37.3
40.49,37.33,37.33,37.31
40.49,37.34,37.34,37.33
40.49,37.35,37.35,37.34
40.49,37.35,37.35,37.35
40.49,37.35,37.35,37.35
40.49,37.36,37.36,37.35
40.49,37.37,37.37,37.36
39.29,37.37,37.37,37.37
38.94,37.36,37.36,37.37
38.94,37.87,37.87,37.36
38.94,38.11,38.11,37.87
38.94,38.01,38.01,38.11
38.94,37.93,37.93,38.01
38.94,38.01,38.01,37.93
38.94,38.1,38.1,38.01
38.94,38.11,38.11,38.1
38.94,38.08,38.08,38.11
38.94,38.09,38.09,38.08
38.94,38.11,38.11,38.09
38.94,38.12,38.12,38.11
38.94,38.12,38.12,38.12
38.94,38.12,38.12,38.12
38.98,38.12,38.12,38.12
38.98,38.13,38.13,38.12
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.98,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.65,38.13,38.13,38.13
38.56,38.13,38.13,38.13
38.56,38.56,38.56,38.13
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
41.49,41.49,41.49,38.56
41.49,41.49,41.49,41.49
41.49,40.99,40.99,41.49
41.49,40.17,40.17,40.99
41.49,39.7,39.7,40.17
39.01,39.01,39.01,39.7
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
39.01,39.01,39.01,39.01
43.11,43.11,43.11,39.01
43.11,43.11,43.11,43.11
43.11,42.02,42.02,43.11
43.11,40.92,40.92,42.02
43.11,40.55,40.55,40.92
43.11,40.52,40.52,40.55
43.11,40.35,40.35,40.52
43.11,40.06,40.06,40.35
43.11,40.17,40.17,40.06
39.5,39.5,39.5,40.17
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
39.5,39.5,39.5,39.5
44.2,44.2,44.2,39.5
44.2,44.2,44.2,44.2
44.2,42.93,42.93,44.2
44.2,41.8,41.8,42.93
44.2,41.51,41.51,41.8
44.2,41.52,41.52,41.51
44.2,41.33,41.33,41.52
44.2,41.02,41.02,41.33
44.2,40.85,40.85,41.02
44.2,40.82,40.82,40.85
44.2,40.79,40.79,40.82
44.2,40.72,40.72,40.79
44.2,40.66,40.66,40.72
44.2,40.63,40.63,40.66
44.2,40.62,40.62,40.63
44.2,40.61,40.61,40.62
44.2,40.59,40.59,40.61
44.2,40.58,40.58,40.59
44.2,40.58,40.58,40.58
44.2,40.58,40.58,40.58
44.2,40.57,40.57,40.58
44.2,40.56,40.56,40.57
44.2,40.56,40.56,40.56
44.2,40.57,40.57,40.56
44.2,40.57,40.57,40.57
44.2,40.56,40.56,40.57
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
44.2,40.56,40.56,40.56
40.01,40.01,40.01,40.56
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
40.01,40.01,40.01,40.01
44.94,44.94,44.94,40.01
44.94,44.94,44.94,44.94
44.94,43.28,43.28,44.94
44.94,42.06,42.06,43.28
44.94,41.94,41.94,42.06
44.94,42.34,42.34,41.94
44.94,42.23,42.23,42.34
44.94,41.82,41.82,42.23
44.94,41.61,41.61,41.82
40.95,40.95,40.95,41.61
40.95,40.95,40.95,40.95
40.95,40.95,40.95,40.95
40.95,40.95,40.95,40.95
40.95,40.95,40.95,40.95
42.95,42.55,42.55,40.95
42.95,42.7,42.7,42.55
42.95,41.8,41.8,42.7
41.73,41.36,41.36,41.8
41.73,41.57,41.57,41.36
41.73,41.73,41.73,41.57
41.73,41.65,41.65,41.73
41.73,41.51,41.51,41.65
41.73,41.48,41.48,41.51
41.73,41.51,41.51,41.48
41.73,41.52,41.52,41.51
41.73,41.49,41.49,41.52
41.73,41.47,41.47,41.49
41.73,41.47,41.47,41.47
41.73,41.47,41.47,41.47
41.73,41.47,41.47,41.47
41.73,41.47,41.47,41.47
41.73,41.46,41.46,41.47
41.73,41.46,41.46,41.46
41.73,41.73,41.73,41.46
41.73,41.73,41.73,41.73
41.73,41.73,41.73,41.73
41.73,41.73,41.73,41.73
41.73,41.73,41.73,41.73
42.54,42.52,42.52,41.73
42.54,42.54,42.54,42.52
42.54,42.25,42.25,42.54
42.54,42.11,42.11,42.25
42.54,42.18,42.18,42.11
42.54,42.23,42.23,42.18
42.54,42.19,42.19,42.23
42.54,42.14,42.14,42.19
42.54,42.14,42.14,42.14
42.54,42.15,42.15,42.14
42.54,42.15,42.15,42.15
42.54,42.14,42.14,42.15
42.54,42.46,42.46,42.14
42.54,42.54,42.54,42.46
42.54,42.54,42.54,42.54
42.54,42.54,42.54,42.54
42.54,42.54,42.54,42.54
42.54,42.54,42.54,42.54
42.54,42.54,42.54,42.54
42.54,42.54,42.54,42.54
42.54,42.54,42.54,42.54
42.54,42.54,42.54,42.54
42.54,42.54,42.54,42.54
42.54,42.54,42.54,42.54
42.54,42.54,42.54,42.54
